ID,Categoria,Cedula Funcionario,Nombre Funcionario,Cedula Solicitante,Nombre Solicitante,ID ítem,Nombre,Cantidad Solicitada,Cantidad Entregada,Year,Quarter,Month,Day,Year,Quarter,Month,Day,Dias Transcurridos
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,15506,ESTREPTOMICINA 1g,"10,00","5,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,15541,FENTOLAMINA 10 ml,"13,00","6,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,15566,GANCICLOVIR 500 mg,"11,00","5,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,15623,"IOPAMIDOL 0,612 g","17,00","12,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,15781,PRIMETAMINA/SULFADOXINA 25 mg,"18,00","15,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,15899,"ZALCITABINA 0,75 mg","13,00","4,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,15953,Prótesis de esternón,"13,00","4,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,16030,Arvejas secas,"19,00","2,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,16069,Transportador,"18,00","16,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,16079,Corrector en cinta,"12,00","1,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
480,Financiamiento deportivo,9923288,Edgar Jesus JESUS Garcia Quero,6373963,ELIS ANTONIO ESPARZA,16090,Crayones,"16,00","3,00",2026,Qtr 1,January,20,2026,Qtr 1,March,26,65
406,Financiamiento deportivo,8091048,EDGAR ANDRES GUEVARA,8256850,JOSE GREGORIO HERNANDEZ,15279,ALENDRONATO SODICO 70 mg,"16,00","0,00",2025,Qtr 3,September,24,,,,,0
406,Financiamiento deportivo,8091048,EDGAR ANDRES GUEVARA,8256850,JOSE GREGORIO HERNANDEZ,15304,AMPRENAVIR 150 mg,"10,00","0,00",2025,Qtr 3,September,24,,,,,0
406,Financiamiento deportivo,8091048,EDGAR ANDRES GUEVARA,8256850,JOSE GREGORIO HERNANDEZ,15482,DIPIRONA 500ml,"18,00","0,00",2025,Qtr 3,September,24,,,,,0
406,Financiamiento deportivo,8091048,EDGAR ANDRES GUEVARA,8256850,JOSE GREGORIO HERNANDEZ,15591,HIDRÓXIDO DE ALUMINIO Y MAGNESIO 200 mg,"16,00","0,00",2025,Qtr 3,September,24,,,,,0
406,Financiamiento deportivo,8091048,EDGAR ANDRES GUEVARA,8256850,JOSE GREGORIO HERNANDEZ,16094,Block de papel milimetrado,"17,00","0,00",2025,Qtr 3,September,24,,,,,0
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15490,DOXORUBICINA 10 mg,"12,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15545,FITOMENADIONA (VITAMINA K) 10 ml,"18,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15592,HIDRÓXIDO DE ALUMINIO Y MAGNESIO 5 ml,"14,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15596,IBUPROFENO 5ml,"10,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15616,INSULINA DE ACCION RAPIDA ( INSULINA CRISTALINA HUMANA RECOMBINANTE ) 100ml,"14,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15629,ISPAGHULA (PSYLLIUM) 70%,"10,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15724,NIMESULIDA 100 mg,"16,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15771,PRAZIQUANTEL 250 mg,"10,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,15872,TRIFLUOPERAZINA 10 mg,"19,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,16010,Drapes adhesivos,"14,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
146,Utiles escolares,6978204,DORA ESBELIA CASTRO DE,25401557,MARILUZ DEL CARMEN ESCALONA,16094,Block de papel milimetrado,"15,00","0,00",2026,Qtr 2,April,25,2026,Qtr 2,June,1,37
159,Citas para exámenes de laboratorio,6978204,DORA ESBELIA CASTRO DE,9274821,GILBERTO,15349,CALAMINA 8 %,"16,00","0,00",2026,Qtr 4,December,4,,,,,0
159,Citas para exámenes de laboratorio,6978204,DORA ESBELIA CASTRO DE,9274821,GILBERTO,15432,CLOTRIMAZOL 1 %,"13,00","0,00",2026,Qtr 4,December,4,,,,,0
159,Citas para exámenes de laboratorio,6978204,DORA ESBELIA CASTRO DE,9274821,GILBERTO,15659,LIDOCAINA 5 ml,"14,00","0,00",2026,Qtr 4,December,4,,,,,0
159,Citas para exámenes de laboratorio,6978204,DORA ESBELIA CASTRO DE,9274821,GILBERTO,15671,MEDROXIPROGESTERONA ACETATO 500mg,"12,00","0,00",2026,Qtr 4,December,4,,,,,0
159,Citas para exámenes de laboratorio,6978204,DORA ESBELIA CASTRO DE,9274821,GILBERTO,15746,OXACILINA 250 mg,"18,00","0,00",2026,Qtr 4,December,4,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15283,ALOPURINOL 100 mg,"18,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15295,AMOXICILINA CLAVULANICO 5 ml,"11,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15419,CLORPROMAZINA 50 mg,"31,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15439,DACARBAZINA 100 mg,"14,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15595,IBUPROFENO 100 mg,"13,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15605,INMUNOGLOBULINA HUMANA NORMAL 2500 mg,"19,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15734,NITROPRUSIATO SÓDICO 50 mg,"12,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15790,QUININA DICLORHIDRATO 300ml,"18,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15816,"SENOSIDOS A Y B 8,6 mg","18,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15871,TRIAMCINOLONA ACETONIDA  ml,"16,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15911,Prótesis de mano mioeléctrica,"10,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,15989,Muletas canadienses,"10,00","0,00",2025,Qtr 2,April,7,,,,,0
213,Equipos de movilidad asistida,6978204,DORA ESBELIA CASTRO DE,11829692,SUNILDE JOSEFINA SANCHEZ DE,16000,Gasas estériles,"18,00","0,00",2025,Qtr 2,April,7,,,,,0
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,15228,Cita para ecografía abdominal,"13,00","5,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,15240,Cita para densitometría ósea,"11,00","3,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,15400,CLINDAMICINA 300 mg,"13,00","5,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,15421,CLORURO DE POTASIO 1 meq,"13,00","1,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,15588,HIDROCORTISONA 100 mg,"14,00","9,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,15657,LIDOCAINA 5 %,"12,00","3,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,15662,LORATADINA 1 mg,"14,00","2,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
432,Citas para exámenes de diagnóstico,6978204,DORA ESBELIA CASTRO DE,17420860,OTILIO,16060,Libreta pequeña,"16,00","1,00",2026,Qtr 1,February,11,2026,Qtr 2,April,17,65
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,15243,ACETAMINOFEN 5 ml,"10,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,15294,"AMOXICILINA CLAVULANICO 62,5 mg","15,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,15532,FENOBARBITAL 200mg,"13,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,15746,OXACILINA 250 mg,"16,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,15968,Prótesis de tendón,"12,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,15974,Prótesis de lóbulo auricular,"16,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,16035,Carne de soya,"13,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,16037,Atún en agua,"13,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,16057,Cuaderno cuadriculado,"15,00","0,00",2025,Qtr 2,June,15,,,,,0
241,Apoyo financiero para cirugías,8272427,DIONELYS TRINIDAD TOUSSAINTT,843654,Felix Ramon RAFAEL Hernandez,16066,Regla plástica,"11,00","0,00",2025,Qtr 2,June,15,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15304,AMPRENAVIR 150 mg,"16,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15318,"ATROPINA SULFATO 0,5 mg","15,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15361,CEFALOTINA 1 g,"18,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15381,CIPROFLOXACINA 500mg,"17,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15437,CROTAMITON 10%,"17,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15514,ETOPOSIDO 100 mg,"16,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15565,GANCICLOVIR 250 mg,"10,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15681,METFORMINA 500 mg,"16,00","0,00",2025,Qtr 1,March,21,,,,,0
375,Financiamiento deportivo,8272427,DIONELYS TRINIDAD TOUSSAINTT,6153753,JOSE RAMON DE OLIVEIRA,15709,MORFINA 30 mg,"17,00","0,00",2025,Qtr 1,March,21,,,,,0
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15329,BECLOMETASONA DIPROPIONATO 250INH,"12,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15350,CARBAMAZEPINA 200 mg,"17,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15427,"CLORURO DE SODIO 0,30 %","19,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15513,ETOPOSIDO  5ml,"16,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15532,FENOBARBITAL 200mg,"13,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15620,IODAMIDA (SAL MEGLUMINICA Y SODICA DE LA IODAMIDA) 80%,"17,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15720,NEOSTIGMINA  ml,"12,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15796,RANITIDINA 2ml,"13,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15810,SALBUTAMOL 100 mcg,"10,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,15884,VACUNA CONTRA LA POLIOMIELITIS (ANTIPOLIO),"16,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,16032,Garbanzos partidos,"13,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,16041,Salsa de tomate enlatada,"16,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
243,Alimentos,15975671,Dianibeth,25531916,NORBERTO JOSE PARRA,16085,Archivador,"16,00","0,00",2026,Qtr 2,April,10,2026,Qtr 2,May,12,32
343,Medicamentos,15975671,Dianibeth,17077991,KEMBERLLY NATHALI CASTILLO,15280,ALENDRONATO SODICO 10 mg,"12,00","0,00",2026,Qtr 3,July,12,2026,Qtr 3,September,15,65
343,Medicamentos,15975671,Dianibeth,17077991,KEMBERLLY NATHALI CASTILLO,15549,FLUCONAZOL 2 ml,"14,00","0,00",2026,Qtr 3,July,12,2026,Qtr 3,September,15,65
343,Medicamentos,15975671,Dianibeth,17077991,KEMBERLLY NATHALI CASTILLO,15899,"ZALCITABINA 0,75 mg","27,00","0,00",2026,Qtr 3,July,12,2026,Qtr 3,September,15,130
343,Medicamentos,15975671,Dianibeth,17077991,KEMBERLLY NATHALI CASTILLO,16067,Regla metálica,"14,00","0,00",2026,Qtr 3,July,12,2026,Qtr 3,September,15,65
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15230,Cita para ecografía pélvica,"14,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15287,AMINOFILINA 240 mg,"12,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15398,CITRATO DE CALCIO (CITRATO TRICALCICO) 950 mg,"12,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15431,CLORURO DE SODIO/GLUCOSA 0.30,"13,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15593,HIDROXIUREA 500 mg,"16,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15615,INSULINA DE ACCION RAPIDA ( INSULINA CRISTALINA HUMANA RECOMBINANTE ) 100 UI,"18,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15656,LIDOCAINA 2 %,"18,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15702,METRONIDAZOL -BENZOIL 250 mg,"10,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15725,NIMODIPINA 30mg,"17,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15730,NISTATINA 100000 U,"11,00","0,00",2025,Qtr 2,April,6,,,,,0
526,Citas para exámenes de laboratorio,16064390,DESSIRE DEL VALLE JOSE GONZALEZ,2140337,AURISTELA MARIA DE COLINA,15759,"PENICLINA G PROCAINICA 400,000 UI","13,00","0,00",2025,Qtr 2,April,6,,,,,0
257,Alimentos,12248034,DE JESUS,19733788,JOSE,15343,"BUDESONIDA 0,2ml","18,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,15515,ETOPOSIDO 50 mg,"11,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,15644,LEVOFLOXACINA 5 mg,"17,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,15757,PENICILINA G (BENZATINICA/PROCAÍNICA/CRISTALINA) 3,"13,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,15780,PRIMETAMINA 25 mg,"14,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,15832,SUCRALFATO  5 ml,"18,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,16006,Solución salina estéril,"16,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,16013,Electrocauterio desechable,"10,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,16046,Café en grano,"14,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,63
257,Alimentos,12248034,DE JESUS,19733788,JOSE,16047,Café instantáneo,"37,00","0,00",2026,Qtr 4,December,25,2027,Qtr 1,February,26,126
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15258,ÁCIDO ACETILSALICÍLICO 500 mg,"19,00","6,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15283,ALOPURINOL 100 mg,"13,00","5,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15395,CITARABINA (CITOSINA ARABINOSA) 500 mg,"14,00","11,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15396,CITARABINA (CITOSINA ARABINOSA) 1 g,"11,00","1,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15397,CITARABINA (CITOSINA ARABINOSA) 2 g,"13,00","8,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15446,DAUNORUBICINA 20 mg,"15,00","7,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15456,"DEXAMETASONA 0,5ml","19,00","4,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15545,FITOMENADIONA (VITAMINA K) 10 ml,"16,00","8,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15705,MICOFENOLATO MOFETIL 500mg,"12,00","9,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15896,WARFARINA SÓDICA 1 mg,"14,00","6,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15909,Prótesis de brazo transhumeral,"10,00","5,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
355,Citas para exámenes de laboratorio,12248034,DE JESUS,24992282,ERICK GUERRERO,15992,Grúa eléctrica de movilidad,"16,00","11,00",2025,Qtr 3,July,9,2025,Qtr 3,August,11,33
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15263,ÁCIDO FÓLICO 10 ml,"11,00","6,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15346,BUSPIRONA 5 mg,"14,00","2,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15525,FENITOINA 4ml,"19,00","5,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15579,"GLICERINA 1,68 g","17,00","5,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15614,INSULINA DE ACCION INTERMEDIA (INSULINA PREMEZCLA CRISTALINA / N.P.H HUMANA RECOMBINANTE (30/70)) 70 ml,"14,00","1,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15646,LEVOMEPROMAZINA 25 mg,"12,00","6,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15695,METOTREXATO 200mg,"17,00","8,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
394,Utiles escolares,12248034,DE JESUS,23860144,MARIMAR,15960,Prótesis renal,"16,00","15,00",2026,Qtr 4,December,9,2027,Qtr 1,January,12,34
